,id,latitude,longitude,price
11636,52315734,38.71272659301758,-9.132335662841797,161.0
11637,52316555,38.709911,-9.135164,113.0
11638,52316557,38.71272659301758,-9.132335662841797,172.0
11639,52316889,38.71272659301758,-9.132335662841797,202.0
11640,52331227,38.71276907327439,-9.136609119339951,51.0
11641,52107270,38.70706,-9.14472,250.0
11642,52107399,38.70805,-9.14449,60.0
11643,52123588,38.70877,-9.14774,363.0
11644,52124259,38.71201,-9.1381,62.0
11645,52126368,38.71745,-9.15517,145.0
11646,52132370,38.70954,-9.12738,227.0
11647,52140894,38.7308883905119,-9.143219784642207,189.0
11648,52146741,39.24828,-9.28188,65.0
11649,52158433,38.71446,-9.15568,73.0
11650,52348840,38.73147,-9.12972,111.0
11651,52350064,38.71577,-9.13731,135.0
11652,52364477,38.7500114440918,-9.19286823272705,75.0
11653,52375014,38.69736,-9.42197,50.0
11654,52376850,38.71415,-9.13781,33.0
11655,52377691,38.71223,-9.13741,33.0
11656,52378173,38.71206,-9.13778,35.0
11657,52395387,38.71267,-9.13794,37.0
11658,52160696,39.24828,-9.28188,87.0
11659,52168268,38.71967315673828,-9.13280963897705,266.0
11660,52169211,38.960731506347656,-9.416620254516602,60.0
11661,52180178,39.24828,-9.28188,74.0
11662,52196598,38.71018,-9.13546,165.0
11663,52196765,38.74382,-9.14285,107.0
11664,52197201,38.74519,-9.15183,79.0
11665,52398003,38.71329,-9.13194,119.0
11666,52398501,38.71499310000001,-9.1633978,95.0
11667,52399040,38.71285,-9.13169,110.0
11668,52399727,38.71292,-9.13008,119.0
11669,52401326,38.71845,-9.12487,267.0
11670,52407039,38.76486,-9.17959,108.0
11671,52416380,38.70688,-9.1522,136.0
11672,52434237,38.70458,-9.20268,83.0
11673,52436079,38.70809,-9.15064,99.0
11674,52198176,38.75952,-9.23519,29.0
11675,52201069,38.7582,-9.23448,29.0
11676,52201361,38.75914,-9.23471,29.0
11677,52201623,38.75913,-9.23628,29.0
11679,52215885,38.83803,-9.10749,66.0
11680,52448356,38.73346,-9.14265,536.0
11681,52449259,38.79233,-9.40365,280.0
11682,52449939,38.7247,-9.1359,285.0
11683,52451885,38.71585,-9.12358,40.0
11684,52452594,38.71423,-9.12329,40.0
11685,52453039,38.71584,-9.12376,70.0
11691,52215909,38.98647,-9.19609,82.0
11692,52217995,38.71236,-9.12732,85.0
11693,52218367,38.70806,-9.14489,41.0
11694,52223175,38.71388,-9.23249,88.0
11695,52224321,38.7127,-9.16416,57.0
11696,52228594,38.98542,-9.41375,80.0
11697,52231303,38.70145,-9.18291,76.0
11701,52481013,38.78973,-9.41241,582.0
11703,52485785,38.71475,-9.13484,56.0
11705,52495309,38.79953,-9.15879,42.0
11706,52504676,38.71022,-9.15848,100.0
11707,52233948,38.85913,-9.35149,27.0
11708,52238015,38.79236,-9.40434,311.0
11709,52249780,38.79171,-9.109,49.0
11710,52252069,38.70809,-9.14943,131.0
11711,52256521,38.76432,-9.11717,176.0
11712,52506722,38.727722,-9.136985,111.0
11713,52507367,38.718285,-9.128779,56.0
11714,52507620,38.70973,-9.13837,185.0
11715,52508569,38.718273,-9.128776,56.0
11716,52508734,38.70943,-9.1383,182.0
11717,52508910,38.7093,-9.13649,117.0
11718,52508970,38.71279,-9.15668,76.0
11719,52509823,38.717072,-9.156022,157.0
11720,52526821,38.717834,-9.12282,114.0
11721,52264137,38.70884,-9.13747,36.0
11722,52276037,38.71472,-9.14586,155.0
11723,52276614,38.71485,-9.14583,180.0
11724,52276978,38.71382,-9.14414,180.0
11725,52277416,38.71513,-9.14464,132.0
11726,52281210,38.71505,-9.12522,45.0
11727,52293278,38.703518,-9.178615,55.0
11728,52294378,38.719883,-9.129829,68.0
11729,52294507,39.17019,-9.31902,60.0
11730,52606817,38.716846,-9.126202,65.0
11731,52528123,38.71022,-9.144033,73.0
11732,52529086,39.24099,-9.31375,77.0
11733,52529269,38.75827,-9.09697,123.0
11734,52530213,38.725323,-9.117108,52.0
11735,52544046,38.9675,-9.40871,120.0
11736,52544362,38.712658,-9.129259,86.0
11737,52544849,38.71907,-9.13053,126.0
11738,52545569,38.70538,-9.18943,28.0
11739,52554794,38.71562,-9.13893,78.0
11740,52611002,38.714745,-9.13323,74.0
11741,52613676,38.73377,-9.13257,186.0
11742,52624212,38.754765,-9.09423,91.0
11743,52637025,38.70463,-9.39792,54.0
11744,52642930,38.715546,-9.140871,141.0
11745,52650484,38.804279,-9.379047,52.0
11746,52654291,38.71468,-9.1232,58.0
11747,52561813,38.711617,-9.128668,63.0
11748,52569901,38.76632,-9.23461,77.0
11749,52571445,38.70811,-9.14504,51.0
11750,52571461,38.70945,-9.14649,41.0
11751,52571472,38.70765,-9.14671,39.0
11752,52582412,38.70841,-9.14493,120.0
11753,52596929,38.72531,-9.12928,72.0
11754,52604725,38.711617,-9.128668,57.0
11755,52605356,38.71106,-9.15903,29.0
11756,52661639,38.78264,-9.1629,20.0
11757,52663831,38.73374,-9.14652,47.0
11758,52664692,38.735477447509766,-9.121999740600586,111.0
11759,52665543,38.716667,-9.152693,86.0
11760,52667089,38.709812,-9.146537,64.0
11761,52671825,38.68249,-9.34598,78.0
11763,52673966,38.73367,-9.16403,22.0
11765,52685465,38.736279,-9.125327,51.0
11766,52848594,38.71257,-9.12629,66.0
11767,52848804,38.706257,-9.430426,41.0
11768,52849147,38.714046,-9.130364,80.0
11769,52849804,38.699352,-9.43942,74.0
11770,52850457,38.71797,-9.16653,40.0
11771,52853162,38.79873,-9.38429,70.0
11772,52855866,38.76616,-9.09777,179.0
11773,52868255,38.70856,-9.14607,107.0
11774,52686046,38.70891,-9.14499,76.0
11775,52696404,38.70253,-9.41517,306.0
11776,52696547,38.71313,-9.12991,119.0
11778,52709813,38.7144,-9.26875,108.0
11779,52711131,38.71714,-9.16588,120.0
11780,52711332,38.70652,-9.14205,162.0
11781,52712537,38.70855,-9.14233,191.0
11782,52724686,38.9602,-9.41096,90.0
11783,52729631,38.71285,-9.12999,123.0
11784,52730986,38.69721,-9.20387,107.0
11785,52869604,38.71259,-9.12632,57.0
11786,52874476,38.70923,-9.14726,80.0
11787,52889405,38.72486,-9.13104,52.0
11788,52892134,38.73331,-9.14261,39.0
11789,52895823,38.70086,-9.38071,50.0
11790,52896023,38.73185,-9.14986,220.0
11791,52896221,38.71242,-9.12733,94.0
11792,52902576,38.96349,-9.41562,69.0
11793,52903406,38.711193,-9.164231,73.0
11794,52731211,38.713,-9.13143,119.0
11795,52732859,38.71748,-9.14986,1500.0
11796,52739870,38.70774,-9.14534,43.0
11797,52752075,38.79486,-9.39033,37.0
11799,52911113,38.71302,-9.125544,84.0
11801,52921894,38.71422,-9.14447,66.0
11802,52933111,38.711971,-9.134374,197.0
11803,52946584,38.72197,-9.13545,283.0
11804,52951549,38.75923,-9.23442,29.0
11805,52959318,38.71676,-9.15069,110.0
11806,52969652,38.70362,-9.19975,71.0
11807,52975618,38.71781,-9.13977,38.0
11808,52757811,38.73114,-9.15178,107.0
11810,52764300,38.71201,-9.14417,248.0
11811,52764542,38.79472,-9.39038,37.0
11812,52764676,38.79692,-9.39183,37.0
11813,52764848,38.79533,-9.39119,37.0
11814,52976286,38.71648,-9.13759,52.0
11815,52976295,38.7125,-9.1515,106.0
11816,52976521,38.7161,-9.13824,37.0
11817,52976534,38.75315,-9.09391,160.0
11818,52977942,38.70537567138672,-9.162149429321287,88.0
11819,52980934,38.71247,-9.14951,103.0
11820,52981798,38.71132,-9.15131,129.0
11821,52984704,38.70935,-9.15262,183.0
11823,52766242,38.79502,-9.39173,37.0
11824,52766599,38.685982,-9.310052,205.0
11825,52767922,38.79629,-9.39191,37.0
11826,52768088,38.70662,-9.15404,220.0
11827,52768136,38.79645,-9.39112,37.0
11828,52770866,38.7037,-9.42873,30.0
11830,52770868,38.70459,-9.42781,31.0
11831,52772839,38.71847,-9.15374,72.0
11832,52775547,38.73104,-9.12806,45.0
11833,52997575,38.71658,-9.16529,89.0
11834,52997823,38.703,-9.20114,69.0
11835,52998826,38.723675,-9.139593,323.0
11836,53004417,38.71526,-9.14991,74.0
11837,53006360,38.71526,-9.13421,108.0
11838,53008015,38.71409225463867,-9.12946605682373,150.0
11839,53018671,38.73138,-9.14928,208.0
11840,53019066,38.69087,-9.42331,72.0
11841,53043432,38.70862,-9.14869,225.0
11842,52784585,38.708356,-9.158954,105.0
11844,52787481,38.712971,-9.141645,94.0
11845,52787645,38.745586,-9.142566,55.0
11846,52789117,38.712132,-9.137911,66.0
11847,52789440,38.71283,-9.14366,263.0
11848,52789677,38.71256,-9.14449,254.0
11849,53044137,38.7343,-9.13123,74.0
11850,53044404,38.73383,-9.13046,74.0
11851,53044708,38.73344,-9.13039,65.0
11852,53047686,38.73417,-9.13089,65.0
11854,53055404,38.71391,-9.15194,86.0
11855,53055517,38.71488,-9.13361,180.0
11856,53056705,38.71118,-9.14932,132.0
11857,53057120,38.71467,-9.13193,59.0
11858,52790000,38.711,-9.14379,217.0
11859,52790026,38.7123,-9.13112,66.0
11860,52803526,38.720001,-9.134482,69.0
11861,52815533,38.72356069710484,-9.14399404765416,110.0
11862,52818271,38.7262,-9.13414,251.0
11863,52819262,38.747337,-9.153012,86.0
11866,53057427,38.71498,-9.13349,50.0
11867,53058546,38.73437,-9.13087,168.0
11868,53059176,39.10793,-9.35375,81.0
11869,53064034,38.71478,-9.14458,85.0
11870,53071225,39.12969,-9.37459,54.0
11871,53083939,38.71528,-9.13336,50.0
11872,53089025,38.75622,-9.23305,70.0
11873,53092180,38.71612,-9.13386,90.0
11874,53092474,38.71147,-9.15064,92.0
11875,53093993,38.718796,-9.134178,71.0
11878,52838985,38.98517,-9.413,200.0
11880,53126041,38.72708314892488,-9.146603148974243,133.0
11882,53129317,38.67941,-9.31836,275.0
11883,53131337,38.71894,-9.14317,90.0
11884,53132383,38.71546,-9.149,371.0
11885,53134559,38.71749,-9.15104,250.0
11886,53140355,38.73525,-9.13188,21.0
11887,53151652,38.72397,-9.14371,94.0
11888,53094329,38.72099,-9.14277,65.0
11889,53101311,38.72132,-9.1423,45.0
11890,53104069,38.82731,-9.10082,22.0
11891,53120740,38.71268,-9.14581,124.0
11893,53122501,38.72704,-9.14459,138.0
11894,53125359,38.731491,-9.1413207,150.0
11895,53125508,38.777885,-9.101933,36.0
11897,53153857,38.73414,-9.13051,277.0
11898,53164984,38.70147,-9.41991,213.0
11899,53178586,38.70644,-9.14201,111.0
11900,53180768,38.718025,-9.125937,67.0
11901,53197034,38.96496,-9.39384,86.0
11902,53408051,38.7301,-9.1445,145.0
11904,53409035,38.85184,-9.16727,49.0
11905,53409215,38.739193,-9.144097,159.0
11906,53411230,38.69141,-9.34986,82.0
11907,53414853,38.71232,-9.12797,169.0
11908,53415131,38.85361,-9.16652,58.0
11909,53416008,38.852551,-9.166816,58.0
11910,53416010,38.852551,-9.166816,54.0
11911,53201291,38.70899963378906,-9.15424919128418,79.0
11912,53203266,38.73419,-9.13134,65.0
11913,53203636,38.75226,-9.14622,104.0
11914,53209199,38.72113,-9.13286,156.0
11915,53216422,38.7155,-9.13862,88.0
11916,53219286,39.237411,-9.311442,88.0
11917,53419795,38.71233,-9.38126,125.0
11918,53424034,38.727081,-9.148046,72.0
11919,53429543,38.69835,-9.19545,51.0
11920,53432002,38.71447,-9.13735,140.0
11923,53442738,38.713844299316406,-9.135897636413574,67.0
11925,53225194,38.69582,-9.32802,31.0
11926,53227987,38.706787,-9.431212,63.0
11928,53229797,38.714476703934366,-9.149449786677582,109.0
11929,53231074,38.71423,-9.12566,85.0
11930,53236798,38.71515,-9.15235,263.0
11931,53240558,39.23597,-9.316987,502.0
11932,53243368,38.794834,-9.466356,154.0
11933,53470584,38.71066,-9.15788,30.0
11934,53471841,38.70861,-9.14454,139.0
11935,53483760,38.734543,-9.150873,75.0
11936,53489433,38.72139,-9.13875,72.0
11937,53491239,38.73761,-9.10622,23.0
11938,53491572,38.69622,-9.42836,99.0
11939,53491805,38.70537567138672,-9.162149429321287,77.0
11940,53491882,38.70537567138672,-9.162149429321287,74.0
11942,53250486,38.72543,-9.12998,54.0
11943,53250601,38.7061,-9.44414,65.0
11944,53252405,38.71318,-9.13506,62.0
11945,53254602,38.952297,-9.411709,66.0
11946,53255832,38.719055,-9.12424,100.0
11947,53498229,38.70855712890625,-9.155790328979492,61.0
11948,53503730,38.7695,-9.11901,189.0
11949,53505838,39.24094,-9.11848,55.0
11950,53511268,38.74455,-9.15324,40.0
11951,53522538,38.7215,-9.16806,51.0
11952,53523004,38.70214,-9.1831,60.0
11953,53526264,38.71138,-9.13169,94.0
11954,53526487,38.72167853073938,-9.143860997242584,124.0
11955,53258784,38.73387,-9.1127,82.0
11956,53260563,38.705814,-9.409388,148.0
11957,53266495,38.711819,-9.137529,207.0
11958,53279186,38.71794,-9.14411,80.0
11959,53279281,38.7074,-9.14789,127.0
11960,53279393,38.71185,-9.13497,68.0
11961,53281771,38.7134,-9.13498,50.0
11963,53289518,38.71522,-9.14402,100.0
11964,53291041,38.72429,-9.13097,87.0
11965,53526551,38.857269,-9.430893,95.0
11966,53529658,38.71025,-9.12747,137.0
11967,53529686,38.71226,-9.12689,129.0
11968,53536976,38.71104,-9.12881,108.0
11969,53537141,38.71229,-9.12726,108.0
11970,53537236,38.71028,-9.12692,197.0
11971,53537238,38.716667,-9.152693,51.0
11972,53537698,38.71258,-9.12877,114.0
11973,53537746,38.71025,-9.12809,120.0
11974,53291488,38.70054,-9.19056,75.0
11975,53293584,38.73975,-9.13279,108.0
11976,53295737,38.69498,-9.20628,420.0
11977,53296158,38.77852,-9.11822,66.0
11979,53317345,38.93137741088867,-9.406746864318848,250.0
11980,53324739,38.71361,-9.13638,120.0
11981,53537908,38.71261,-9.12793,114.0
11982,53537996,38.71243,-9.12802,114.0
11983,53538027,38.71044,-9.12878,120.0
11984,53538055,38.71237,-9.1282,161.0
11985,53538106,38.71254,-9.12654,185.0
11986,53543345,38.7372,-9.12186,47.0
11987,53545179,38.72908,-9.14031,29.0
11988,53555542,38.69865,-9.1995,64.0
11989,53569700,38.73231,-9.13153,7200.0
11990,53582213,38.95759,-9.41184,75.0
11991,53333039,38.80179,-9.38362,41.0
11992,53335443,38.69835,-9.36337,147.0
11993,53338278,38.99924,-9.41789,143.0
11994,53340011,38.71174,-9.13566,68.0
11995,53342550,38.70621,-9.17296,64.0
11996,53348382,38.70836,-9.15906,93.0
11997,53350791,38.711761,-9.128836,62.0
11998,53585751,38.71722,-9.12356,85.0
11999,53587437,38.73376,-9.14282,536.0
12000,53606106,38.72531,-9.14127,90.0
12001,53624376,38.7857,-9.19047,77.0
12003,53624846,38.71252,-9.13121,61.0
12004,53643380,38.72458,-9.13575,258.0
12005,53657385,38.70919,-9.14519,260.0
12006,53350962,38.71204,-9.17103,43.0
12007,53355146,38.711143,-9.143044,79.0
12008,53363454,38.70527,-9.20086,120.0
12009,53369568,38.709759,-9.153154,79.0
12010,53379186,38.79064,-9.09945,154.0
12011,53381294,38.723825749,-9.154661229,220.0
12012,53382077,38.70883,-9.15697,88.0
12013,53382733,38.71194,-9.16288,73.0
12014,53388967,38.72297,-9.16787,51.0
12016,53670195,38.7198,-9.12999,177.0
12017,53671986,38.71758,-9.12974,117.0
12018,53672264,38.7039,-9.18975,74.0
12019,53674667,38.71880722045898,-9.157585144042969,69.0
12020,53687122,38.71782,-9.12834,25.0
12021,53693712,38.71415,-9.1346,100.0
12022,53694570,38.75397,-9.1424,44.0
12023,53696051,38.70537567138672,-9.162149429321287,70.0
12024,53389776,38.72165,-9.16818,51.0
12025,53394884,38.71778,-9.13627,49.0
12026,53395454,38.71708,-9.13618,76.0
12027,53396368,38.71903,-9.13577,35.0
12028,53396725,38.71911,-9.13565,45.0
12029,54016432,38.70392,-9.19945,68.0
12030,54017915,38.967182,-9.416636,61.0
12031,53711945,38.714985,-9.154884,87.0
12032,53718454,38.74044,-9.14916,146.0
12033,53728552,38.71182683505828,-9.431306600600069,224.0
12034,53731212,38.70946841212801,-9.136898294833609,155.0
12035,53738906,38.70435,-9.19047,61.0
12036,53740700,38.712868,-9.142037,100.0
12038,53747583,38.7081,-9.14596,163.0
12039,54027513,38.71321,-9.12737,87.0
12040,54027775,38.72516383585061,-9.132379132052977,38.0
12041,54037537,38.7338,-9.1411,46.0
12042,54044202,38.75506,-9.14313,101.0
12043,54044947,39.29165267944336,-9.213289260864258,150.0
12044,54045269,38.714656829833984,-9.181175231933594,50.0
12045,54049711,38.71283,-9.15754,85.0
12046,53749072,38.86639,-9.44959,164.0
12048,53750257,38.710171,-9.136744,298.0
12050,53753813,38.69662,-9.30435,65.0
12051,53754703,38.967125,-9.416665,54.0
12052,53764131,38.72774,-9.1472,215.0
12053,53784137,38.70454,-9.39128,288.0
12055,54091322,38.71796,-9.13103,126.0
12056,54100377,38.7015,-9.38568,89.0
12057,54116352,38.71186,-9.14156,34.0
12058,54128746,38.71269,-9.14515,96.0
12059,54129300,38.81328,-9.45684,350.0
12060,54140962,38.712,-9.13001,85.0
12061,54147676,38.70826,-9.15972,67.0
12067,53810449,38.80307,-9.43131,600.0
12068,53831350,38.78046,-9.09555,85.0
12069,53838527,38.685982,-9.310052,137.0
12070,54162182,38.73399,-9.12965,50.0
12071,54165404,38.71198272705078,-9.12872314453125,62.0
12072,54165762,38.74244,-9.20589,72.0
12074,54172518,38.77055,-9.48597,272.0
12075,54174124,38.71004,-9.12852,85.0
12076,54178105,38.70537185668945,-9.162158012390137,71.0
12077,54204240,39.05791539117824,-9.413219094276435,254.0
12078,53840480,38.94891,-9.41013,109.0
12080,53845918,38.96714,-9.41665,52.0
12081,53854525,38.7214,-9.14275,54.0
12082,53854794,38.724998,-9.156604,326.0
12083,53857613,38.71325,-9.1402,190.0
12084,53858042,38.70536422729492,-9.162164688110352,80.0
12085,53858212,38.71184,-9.13819,190.0
12086,53858298,38.71208,-9.14048,250.0
12087,54207513,38.77016,-9.48697,128.0
12088,54207555,38.77055,-9.48597,144.0
12089,54207648,38.77055,-9.48597,144.0
12090,54207699,38.77121,-9.48625,144.0
12091,54207738,38.77055,-9.48597,176.0
12092,54208579,38.70385,-9.42266,140.0
12093,54213656,38.70112,-9.37713,95.0
12094,54225407,38.72704,-9.16603,89.0
12095,53858925,39.236012,-9.316999,366.0
12096,53858994,39.235985,-9.316988,170.0
12097,53872201,38.68334,-9.32195,111.0
12098,53873037,38.77562,-9.09678,181.0
12099,53875868,38.96721267700195,-9.41662311553955,54.0
12101,53888412,38.71262,-9.12979,71.0
12102,53893108,38.71562,-9.14399,99.0
12103,53893261,38.967167,-9.416622,58.0
12104,54235394,38.70157,-9.43511,112.0
12105,54238049,38.73356918966751,-9.141207194214472,132.0
12106,54239175,38.72178757251408,-9.14394571539271,93.0
12107,54239252,38.72017,-9.14426,86.0
12108,54239378,38.70768,-9.14671,151.0
12109,54239765,38.70727,-9.15389,228.0
12110,54241933,38.71254,-9.12819,84.0
12111,54242322,38.73341,-9.14161,115.0
12112,54257015,38.73029,-9.38246,350.0
12113,54257378,38.7092,-9.16131,77.0
12114,53905278,39.150993,-9.339991,67.0
12115,53907006,38.6964225769043,-9.42075538635254,92.0
12116,53911355,38.73243,-9.12756,35.0
12117,53912673,38.716347,-9.133582,61.0
12118,53913640,38.710464,-9.149534,75.0
12119,53914744,38.71123,-9.14884,95.0
12120,53914984,38.71358,-9.12497,100.0
12121,53916675,38.73722,-9.1221,87.0
12122,54260077,38.717381,-9.151274,78.0
12123,54260784,38.71167,-9.1299,85.0
12124,54260988,38.71012,-9.1298,85.0
12125,54261072,38.69532,-9.37279,53.0
12126,54261123,38.69578,-9.37218,40.0
12127,54264707,38.72414,-9.13326,91.0
12128,53917481,38.7119,-9.15296,124.0
12129,53918793,38.71176,-9.15256,130.0
12130,53929542,38.8116,-9.47585,499.0
12131,53932115,38.700943,-9.419251,115.0
12133,53946345,38.71612,-9.14521,87.0
12135,53949681,38.75417,-9.21253,38.0
12137,54272680,38.70742,-9.19152,21.0
12138,54280358,39.29557,-9.228415,759.0
12139,54280950,38.82505391489222,-9.468791244243697,82.0
12140,54285995,38.73023,-9.44745,95.0
12141,54290156,38.71246,-9.13619,87.0
12142,54290640,38.71053,-9.13631,83.0
12143,54290648,38.71261,-9.13671,83.0
12144,53952531,38.715069,-9.122078,125.0
12145,53960451,38.70252,-9.20151,92.0
12146,53961175,38.70999,-9.15875,102.0
12147,53963178,38.68411,-9.3444,102.0
12148,53975448,38.74702,-9.15342,54.0
12149,53977289,38.71856689453125,-9.129079818725586,120.0
12150,53988878,38.68878,-9.33773,75.0
12151,53989268,38.69088,-9.33225,60.0
12152,53990206,38.72073,-9.16067,134.0
12153,54291163,38.71048,-9.1361,83.0
12156,54302468,38.71224,-9.13639,83.0
12157,54302502,38.71208,-9.1363,85.0
12158,54306859,38.836697,-9.459177,106.0
12160,54333996,38.71352,-9.143,30.0
12161,54336360,38.70993,-9.12826,85.0
12162,54336846,38.71278,-9.138872,104.0
12163,53999675,38.79623,-9.11342,44.0
12164,54009201,38.7331,-9.14285,529.0
12166,54340799,39.234699,-9.283388,280.0
12167,54350993,38.72887,-9.14485,121.0
12168,54351511,39.222488,-9.303516,95.0
12170,54353132,38.75358,-9.13834,108.0
12171,54362100,38.86744,-9.06408,102.0
12172,54363577,38.715996,-9.150174,176.0
12173,54337166,38.723591,-9.154726,112.0
12174,54337347,38.71278,-9.138872,115.0
12175,54337400,38.71278,-9.138872,122.0
12176,54337496,38.71256,-9.13773,162.0
12177,54337594,38.71278,-9.138872,469.0
12178,54337662,38.71278,-9.138872,213.0
12179,549752389933693446,38.7164236,-9.3082103,276.0
12180,549761546986233636,38.712852,-9.137169,160.0
12181,549832244048999622,38.70597,-9.43103,44.0
12182,54363734,38.715984,-9.150153,153.0
12183,54364432,38.70925,-9.14687,68.0
12184,54375490,38.745731,-9.152932,72.0
12186,54377091,38.73044,-9.14059,104.0
12187,54378674,39.23569,-9.28308,95.0
12188,54378685,39.23375,-9.28372,67.0
12189,54383273,38.70587,-9.14979,89.0
12190,54393963,38.70766,-9.14807,86.0
12191,549963838270851856,38.707935,-9.152622,98.0
12192,550002158628840530,38.79231,-9.19143,105.0
12193,550567698622690886,38.741337,-9.160575,85.0
12194,550605518874524129,38.74231,-9.16033,62.0
12195,550635109323906781,38.69544,-9.28981,110.0
12196,551419766594592318,38.70337677001953,-9.393362045288086,271.0
12197,54394058,38.70567,-9.14633,83.0
12198,54394136,38.70574,-9.14639,87.0
12199,54397686,38.7057,-9.18893,44.0
12200,54401734,38.72562028577922,-9.117513994897282,82.0
12201,54402713,38.7118,-9.13206,102.0
12202,54405120,38.79518,-9.46813,143.0
12204,502780908029060937,38.7855,-9.35705,74.0
12205,504834243105893090,38.71612,-9.13921,100.0
12206,552029872757947735,38.73256,-9.13216,194.0
12207,552051113165654933,38.71312,-9.13807,126.0
12208,552593177096094469,39.22136,-9.32489,126.0
12209,552696035953640446,38.71363,-9.13479,57.0
12210,552791888985831102,38.79573,-9.39234,72.0
12211,552818741406913749,38.71848,-9.1556,127.0
12212,552990691992476038,38.981953,-9.413731,46.0
12213,553368872308710994,38.717705,-9.146456,85.0
12214,553416910144130660,38.76671,-9.12283,44.0
12215,506300693435351517,38.70637,-9.17251,102.0
12216,509843856335207566,38.722,-9.13354,192.0
12217,523558038880983240,38.82988344781278,-9.444752380148325,368.0
12218,528802902316386552,39.13507,-9.36827,31.0
12219,535440623525534024,39.21485,-9.29534,96.0
12220,537744353035603708,38.7158,-9.1338,71.0
12221,538178250638095445,38.97842,-9.41758,34.0
12222,541759190909456363,38.803978,-9.38083,81.0
12223,542496627532068776,38.80505,-9.38124,56.0
12224,542654375364408467,38.80478,-9.38174,56.0
12225,542725732240040372,39.222488,-9.303516,54.0
12226,553467661694837131,38.79654,-9.39184,90.0
12227,553553153169746750,38.95803,-9.41389,90.0
12228,553581343280888891,38.70265,-9.17732,257.0
12229,554252047022198599,38.7094,-9.16102,74.0
12230,554265379969163843,38.71104,-9.13867,330.0
12232,554370968246749765,38.70667,-9.14275,80.0
12233,554723845967214450,38.81548,-9.2187,95.0
12235,543196172207722052,38.80473,-9.38165,63.0
12236,543316491281675314,38.80429,-9.38189,62.0
12237,543328828692282027,38.80326,-9.3817,69.0
12238,543536126466170972,38.76457,-9.15257,109.0
12239,543561181734383949,38.69796,-9.44365,188.0
12240,544225967438018547,38.71644,-9.13514,177.0
12242,544636034959776793,38.75281,-9.14745,63.0
12243,544906655118826164,38.80891,-9.45828,152.0
12245,555064610298734058,38.72018432617188,-9.142091751098633,263.0
12246,555140307219566218,38.85722,-9.430689,72.0
12248,556122664155939220,38.70828,-9.15149,120.0
12249,556321199390930518,38.79074,-9.40492,182.0
12250,556393337870747260,38.71501,-9.13011,100.0
12251,544909503736601451,38.70751,-9.42877,119.0
12252,546776963102659910,38.71549,-9.13298,62.0
12253,546952342846568447,38.7097628,-9.1303256,54.0
12255,547607590438024665,39.07438,-9.39282,72.0
12258,547656943618313469,39.0629,-9.40523,57.0
12259,547720164042417242,38.70496,-9.16816,34.0
12260,547791085698724745,38.70634,-9.16814,29.0
12261,556398500155648914,38.7087,-9.13961,118.0
12262,557039495210794094,38.76047,-9.11428,84.0
12263,557104876778020335,39.2172,-9.10196,300.0
12264,557126072180561614,39.05445,-9.00994,100.0
12265,557141086816127170,38.72449,-9.16558,31.0
12266,557175431718027735,38.72386,-9.16762,30.0
12267,547856577086840379,38.70566,-9.1661,39.0
12268,548202470406097289,38.70581,-9.19682,79.0
12269,548343431080181844,38.70274,-9.41546,139.0
12270,548498558511449018,38.70833,-9.42274,45.0
12271,548540357108925987,38.71293,-9.15979,50.0
12272,548690351123400087,38.76955,-9.09951,151.0
12273,548770019238913825,38.72491,-9.12884,125.0
12275,557180097265208068,38.71206,-9.12676,114.0
12276,557207945147747363,38.72441,-9.1661,30.0
12277,557231348359255925,38.72416,-9.1674,30.0
12278,557243297222647362,38.72476,-9.16569,30.0
12279,557245184768814697,38.72448,-9.1658,31.0
12280,557654212768259135,38.73848,-9.122498,143.0
12281,557655993384162056,38.71634,-9.12338,93.0
12283,557840556193591020,38.71423,-9.13028,100.0
12284,549034471316236357,39.22003,-9.32411,132.0
12285,549328469768154142,38.7595041,-9.1047931,64.0
12286,549689013885177880,38.865784,-9.449695,119.0
12287,559489461070791653,38.75491,-9.095734,168.0
12288,559496134202720006,38.73274,-9.1291,29.0
12289,559552173708241025,38.71474,-9.13324,50.0
12290,559884211047115208,38.7068,-9.14726,100.0
12291,560217273889649187,38.71091419859428,-9.140288420237738,104.0
12292,560217357198465634,38.72428,-9.13005,96.0
12293,560220864774268499,38.709915,-9.129674,123.0
12294,557895601442378154,38.71950149536133,-9.135069847106934,71.0
12295,557936766407348586,38.71981,-9.13085,67.0
12296,557949219885897700,38.71354,-9.1357,90.0
12297,557973457462791705,38.71113772028893,-9.129912734031668,115.0
12298,558390811985150980,38.7061,-9.43077,37.0
12299,558668363536495838,38.71092,-9.14999,48.0
12300,558771580881035009,39.23749,-9.33351,550.0
12301,559025361464929201,38.71697,-9.13314,45.0
12302,559123194067389283,38.78531,-9.14644,23.0
12303,560683186113540388,38.71533,-9.13882,86.0
12304,560688254877288314,39.12301,-9.36025,75.0
12305,560703194413836043,39.12515,-9.36115,55.0
12308,560807416733954352,38.73085,-9.12888,90.0
12309,561406051880550386,39.14286,-9.01978,90.0
12310,561516842087508587,38.74668,-9.13908,79.0
12311,561613329543753952,39.06018,-8.98952,106.0
12312,561657793264282704,38.7111460920942,-9.129902005195609,101.0
12313,562054357070921728,39.14064,-9.37428,90.0
12314,559147866339255478,38.96305,-9.41844,124.0
12315,559254558765988855,38.7144342,-9.1241814,67.0
